gkg_record_id,date,source,url,headline,human_label,notes
20240425154500-903,20240425154500,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/markets-extend-gains-for-5th-session-sensex-revisits-74k/article68105596.ece,Markets extend gains for 5th session; Sensex revisits 74k - The Hindu BusinessLine,NOT_RELEVANT,V2Organizations-only match
20240425163000-1284,20240425163000,thehindu.com,https://www.thehindu.com/news/cities/Mangalore/510-students-of-2022-24-batch-at-tapmi-receive-certificates/article68104970.ece,510 students of 2022-24 batch at TAPMI receive certificates,NOT_RELEVANT,V2Organizations-only match
20240425164500-2706,20240425164500,indianexpress.com,https://indianexpress.com/shorts/india/election-commission-notice-bjp-congress-pm-modi-rahul-gandhi-9290009/,"EC seeks BJP, Congress response on complaints against PM Modi, Rahul Gandhi and Kharge",NOT_RELEVANT,V2Organizations-only match
20240425164500-1820,20240425164500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-d-street-action-on-friday/articleshow/109600848.cms,Ahead of Market: 10 things that will decide D-Street action on Friday,NOT_RELEVANT,V2Organizations-only match
20240425164500-2757,20240425164500,thestatesman.com,https://www.thestatesman.com/business/stock-market-extends-winning-steak-psu-bank-at-new-high-1503294080.html,Stock market extends winning steak; PSU bank at new high,NOT_RELEVANT,V2Organizations-only match
20240425171500-T2532,20240425171500,sharemanthan.in,https://www.sharemanthan.in/60-stock-market/74838-sensex-nifty-bank-dow-jones-nasdaq-gift-nifty-25042024,"निचले स्तर से बाजार में शानदार सुधार, निफ्टी 168, सेंसेक्स 486 अंक चढ़ कर बंद",NOT_RELEVANT,V2Organizations-only match
20240425174500-706,20240425174500,financialexpress.com,https://www.financialexpress.com/shorts/market/hul-shares-slip-on-lower-than-expected-q4-revenue-and-margin-growth-here-are-some-brokerage-views-3467984/,HUL shares slip on lower than expected Q4 revenue: Here are some brokerage views,NOT_RELEVANT,V2Organizations-only match
20240425174500-1008,20240425174500,financialexpress.com,https://www.financialexpress.com/shorts/healthcare/news-healthcare/nestl-dr-reddys-form-joint-venture-to-expand-nutraceutical-portfolio-3468138/,"Nestlé, Dr. Reddy's form joint venture to expand nutraceutical portfolio",NOT_RELEVANT,V2Organizations-only match
20240425174500-268,20240425174500,financialexpress.com,https://www.financialexpress.com/shorts/business/railways/una-to-delhi-jan-shatabdi-express-resumes-service-following-3-day-hiatus-check-details-here-3468322/,Una to Delhi Jan Shatabdi Express resumes service following 3-day hiatus- Check details,NOT_RELEVANT,V2Organizations-only match
20240425174500-T2349,20240425174500,moneycontrol.com,https://hindi.moneycontrol.com/news/your-money/fixed-deposit-interest-rate-fd-rates-of-india-private-public-bank-interest-rate-1897193.html,FD Rates: ये 24 बैंक छह महीने से एक साल की एफडी पर ऑफर कर रहे हैं बेस्ट इंटरेस्ट,NOT_RELEVANT,V2Organizations-only match
20240425181500-T2219,20240425181500,navabharat.com,https://navabharat.com/?p=16814,बैंकों की तेजी ने बाजार को दी उड़ान,NOT_RELEVANT,V2Organizations-only match
20240425184500-227,20240425184500,menafn.com,https://menafn.com/1108139690/Axis-Bank-Overtakes-Kotak-Mahindra-Bank-Becomes-4Th-Largest-Lender-In-India,"Axis Bank Overtakes Kotak Mahindra Bank, Becomes 4Th Largest Lender In India",DIRECTLY_RELEVANT,Prominent Axis Bank parent mention
20240425201500-284,20240425201500,financialexpress.com,https://www.financialexpress.com/business/industry-hul-turns-focus-on-six-key-categories-to-spur-growth-3468780/,HUL turns focus on six key categories to spur growth,NOT_RELEVANT,V2Organizations-only match
20240425201500-2003,20240425201500,financialexpress.com,https://www.financialexpress.com/business/industry-bajaj-finance-profit-rises-21-asks-rbi-to-review-restrictions-3468802/,Bajaj Finance profit rises 21%; asks RBI to review restrictions,NOT_RELEVANT,V2Organizations-only match
20240425201500-2112,20240425201500,financialexpress.com,https://www.financialexpress.com/business/industry-lampt-tech-reports-growth-in-q4-gaining-market-share-in-hi-tech-says-ceo-3468771/,"L&T Tech reports growth in Q4; gaining market share in hi-tech, says CEO",NOT_RELEVANT,V2Organizations-only match
20240425201500-1949,20240425201500,financialexpress.com,https://www.financialexpress.com/business/industry-two-promoter-group-companies-of-raymond-remove-nawaz-modi-singhania-as-director-3468785/,Two promoter group companies of Raymond remove Nawaz Modi Singhania as director,NOT_RELEVANT,V2Organizations-only match
20240425230000-1554,20240425230000,financialexpress.com,https://www.financialexpress.com/business/industry-need-improvement-in-semiconductor-design-incentive-scheme-icea-3468867/,Need improvement in semiconductor design incentive scheme: ICEA,NOT_RELEVANT,V2Organizations-only match
20240425230000-257,20240425230000,financialexpress.com,https://www.financialexpress.com/business/industry-govt-procurement-gathers-pace-after-a-sluggish-start-3468819/,Govt procurement gathers pace after a sluggish start,NOT_RELEVANT,V2Organizations-only match
20240425230000-80,20240425230000,financialexpress.com,https://www.financialexpress.com/business/industry-itc-hotels-makes-first-overseas-check-in-with-colombo-property-3468860/,ITC Hotels makes first overseas check-in with Colombo property,NOT_RELEVANT,V2Organizations-only match
20240425230000-1597,20240425230000,financialexpress.com,https://www.financialexpress.com/business/industry-happiest-minds-to-acquire-puresoftware-tech-for-94-million-3468851/,Happiest Minds to acquire PureSoftware Tech for $94 million,NOT_RELEVANT,V2Organizations-only match
20240425230000-1475,20240425230000,financialexpress.com,https://www.financialexpress.com/business/banking-finance-kotak-loses-fourth-most-valued-bank-tag-to-axis-3468842/,Kotak loses fourth most valued bank tag to Axis - Banking & Finance News,NOT_RELEVANT,V2Organizations-only match
20240425234500-T1288,20240425234500,dinamalar.com,https://www.dinamalar.com/news/business-general-news/-axis-is-fourth-in-terms-of-market-value-followed-by-kotak--/3609347,'கோட்டக்' இடத்தை பிடித்த 'ஆக்சிஸ்' சந்தை மதிப்பில் நான்காவது இடம்,NOT_RELEVANT,V2Organizations-only match
20240426010000-1460,20240426010000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/kotak-mahindra-bank-to-moderate-growth-following-rbi-restrictions-analysts/articleshow/109600176.cms,"RBI action Kotak bank: Kotak Bank deposit growth may be hit, shares fall 11%",NOT_RELEVANT,V2Organizations-only match
20240426010000-360,20240426010000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-news-bajaj-finance-vedanta-tech-mahindra-icici-sec-sbi-card-sbi-life/articleshow/109600908.cms,"Stocks in news: Stocks in news: Bajaj Finance, Vedanta, Tech Mahindra, ICICI Sec, SBI Card, SBI Life",NOT_RELEVANT,Generic stocks in news list
20240426010000-T1110,20240426010000,indiatimes.com,https://navbharattimes.indiatimes.com/business/share-market/share-news/stock-market-prediction-today-these-stocks-including-bajaj-finance-showing-bullish-signs-will-you-bet/articleshow/109602338.cms,"Stock Market Prediction today These stocks including Bajaj Finance showing bullish signs will you bet: दौड़ते बाजार में आज Bajaj Finance समेत इन शेयरों से होगा फायदा, क्‍या लगाएंगे दांव?",NOT_RELEVANT,V2Organizations-only match
20240426011500-280,20240426011500,indiatimes.com,https://timesofindia.indiatimes.com/business/india-business/axis-pips-kotak-bank-as-3rd-most-valued-private-bank/articleshow/109607352.cms,Axis pips Kotak Bank as 3rd most valued private bank,NOT_RELEVANT,V2Organizations-only match
20240426011500-1086,20240426011500,afaqs.com,https://www.afaqs.com/news/mktg/afaqs-cmo-dialogues-with-anoop-manohar-cmo-axis-bank,"afaqs! CMO Dialogues with Anoop Manohar, CMO, Axis Bank",DIRECTLY_RELEVANT,Prominent Axis Bank parent mention
20240426020000-45,20240426020000,financialexpress.com,https://www.financialexpress.com/business/industry-facing-ott-heat-dth-operators-seek-pricing-freedom-urge-trai-for-telecom-sector-like-forbearance-3468791/,"Facing OTT heat, DTH operators seek pricing freedom; urge Trai for telecom sector-like forbearance",NOT_RELEVANT,V2Organizations-only match
20240426021500-974,20240426021500,ndtv.com,https://www.ndtv.com/business-news/kotak-mahindras-shares-fall-after-ban-on-cards-and-new-online-clients-5525347,Kotak Mahindra's Shares Fall After Ban On Cards And New Online Clients,NOT_RELEVANT,V2Organizations-only match
20240426023000-502,20240426023000,businesstoday.in,https://www.businesstoday.in/industry/banks/story/13-billion-gone-uday-kotak-sees-his-wealth-dip-the-most-in-4-years-after-rbi-torpedo-426999-2024-04-26,$1.3 billion gone! Uday Kotak sees his wealth dip the most in 4 years after RBI torpedo,NOT_RELEVANT,V2Organizations-only match
20240426024500-967,20240426024500,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-live-updates-26-april-2024/article68106153.ece,Stock Market Live Updates 26 April 2024 - The Hindu BusinessLine,NOT_RELEVANT,V2Organizations-only match
20240426024500-1035,20240426024500,thehindubusinessline.com,https://www.thehindubusinessline.com/portfolio/technical-analysis/pf-todays-pick/stock-to-buy-today-axis-bank-112735-buy/article68105905.ece,"Stock to buy today: Axis Bank (₹1,127.35): BUY - The Hindu BusinessLine",DIRECTLY_RELEVANT,Stock/analyst coverage
20240426040000-T594,20240426040000,indiatimes.com,https://navbharattimes.indiatimes.com/business/business-news/uday-kotak-lost-more-than-10-thousand-as-kotak-bank-share-plunges-12-percent/articleshow/109608874.cms,"आरबीआई का एक्शन पड़ गया भारी, उदय कोटक को 10,328 करोड़ की चपत",NOT_RELEVANT,V2Organizations-only match
20240426044500-1053,20240426044500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/fo-ban-list-vodafone-idea-enters-trade-ban-on-friday-sail-2-more-stocks-move-out/articleshow/109611459.cms,"F&O Ban List: Vodafone Idea enters trade ban on Friday. SAIL, 2 more stocks move out",NOT_RELEVANT,V2Organizations-only match
20240426044500-480,20240426044500,indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/may-consider-cement-pack-after-a-few-months-axis-bank-a-candidate-for-rerating-sandip-sabharwal/articleshow/109610835.cms,Sandip Sabharwal: May consider cement pack after a few months; Axis Bank a candidate for rerating: Sandip Sabharwal,DIRECTLY_RELEVANT,Prominent Axis Bank parent mention
20240426044500-T134,20240426044500,dailyhindinews.com,https://dailyhindinews.com/uday-kotak-lost-rs-10328-crore-due-to-rbi-action/,"आरबीआई का एक्शन पड़ गया भारी, उदय कोटक को 10,328 करोड़ की चपत – Daily Hindi News",NOT_RELEVANT,V2Organizations-only match
20240426051500-670,20240426051500,ticker.com,"https://ticker.com/Asia-Stock-Movers-News-Today/India-Movers:-Ask-Automotive,-Axis-Bank,-HUL,-ITC,-Kotak-Mahindra,-LTIMindtree,-Macrotech/Apr%2025-2024/T-28355","India Movers: Ask Automotive, Axis Bank, HUL, ITC, Kotak Mahindra, LTIMindtree, Macrotech",DIRECTLY_RELEVANT,Prominent Axis Bank parent mention
20240426053000-238,20240426053000,newsx.com,https://www.newsx.com/business/kotak-mahindras-stock-drops-following-card-and-online-client-restrictions/,Kotak Mahindra's Stock Drops Following Card And Online Client Restrictions,NOT_RELEVANT,V2Organizations-only match
20240426054500-T1351,20240426054500,madhyamam.com,https://www.madhyamam.com/business/biz-news/uday-kotak-loses-10800-crore-in-a-day-after-rbi-action-1281653,"ആർ.ബി.ഐ നടപടി; ഉദയ് കോട്ടക്കിന് ഒരു ദിവസമുണ്ടായത് 10,800 കോടിയുടെ നഷ്ടം | Uday Kotak Loses ₹ 10,800 Crore In A Day After RBI Action",NOT_RELEVANT,V2Organizations-only match
20240426054500-541,20240426054500,freepressjournal.in,https://www.freepressjournal.in/business/despite-drop-in-profits-tech-mahindra-shares-soar-over-9-as-indices-open-in-green,"Despite Drop In Profits, Tech Mahindra Shares Soar Over 9% As Indices Open In Green",NOT_RELEVANT,V2Organizations-only match
20240426061500-678,20240426061500,indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/which-stocks-should-investors-pick-from-largecap-private-banking-space-chakri-lokapriya-answers/articleshow/109614337.cms,Which stocks should investors pick from largecap private banking space: Chakri Lokapriya answers,NOT_RELEVANT,V2Organizations-only match
20240426070000-187,20240426070000,bignewsnetwork.com,https://www.bignewsnetwork.com/news/274312440/west-india-leads-in-term-insurance-uptake-1-in-3-opt-for-term-plans-to-safeguard-future-finances-max-life-ipq-60,West India Leads in Term Insurance Uptake; 1 in 3 opt for Term Plans to Safeguard Future Finances: Max Life's IPQ 6.0,NOT_RELEVANT,V2Organizations-only match
20240426071500-680,20240426071500,aninews.in,https://www.aninews.in/news/business/west-india-leads-in-term-insurance-uptake-1-in-3-opt-for-term-plans-to-safeguard-future-finances-max-lifes-ipq-6020240426115637/,West India Leads in Term Insurance Uptake; 1 in 3 opt for Term Plans to Safeguard Future Finances: Max Life's IPQ 6.0,NOT_RELEVANT,V2Organizations-only match
20240426073000-1019,20240426073000,thehindubusinessline.com,https://www.thehindubusinessline.com/money-and-banking/kotak-mahindra-bank-shedding-the-underperformer-tag-may-be-a-tough-task/article68109144.ece,Kotak Mahindra Bank: Shedding the underperformer tag may be a tough task,NOT_RELEVANT,V2Organizations-only match
20240426083000-175,20240426083000,wn.com,https://article.wn.com/view/2024/04/26/Kotak_Mahindra_Bank_Shedding_the_underperformer_tag_may_be_a/,Kotak Mahindra Bank: Shedding the underperformer tag may be a tough task,NOT_RELEVANT,V2Organizations-only match
20240426100000-38,20240426100000,aninews.in,https://aninews.in/news/business/west-india-leads-in-term-insurance-uptake-1-in-3-opt-for-term-plans-to-safeguard-future-finances-max-lifes-ipq-6020240426115637/,West India Leads in Term Insurance Uptake; 1 in 3 opt for Term Plans to Safeguard Future Finances: Max Life's IPQ 6.0,NOT_RELEVANT,V2Organizations-only match
20240426104500-1518,20240426104500,indiatimes.com,https://economictimes.indiatimes.com/wealth/save/changes-in-saving-account-charges-credit-card-rules-special-fd-deadlines-5-money-changes-in-may-2024/articleshow/109622927.cms,"Changes in saving account charges, credit card rules, special FD deadlines: 5 money changes in May 2024",NOT_RELEVANT,V2Organizations-only match
20240426113000-1318,20240426113000,orissapost.com,https://www.orissapost.com/markets-snap-five-day-rally-sensex-tumbles-over-600-pts/,Markets snap five-day rally; Sensex tumbles over 600 pts,NOT_RELEVANT,V2Organizations-only match
20240426113000-1250,20240426113000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/bajaj-finance-outlook-drags-sensex-609-points-down-after-5-day-win-run/articleshow/109623744.cms,"sensex news today: Bajaj Finance outlook reverses market trend, drags Sensex 609 points down after 5-day win run",NOT_RELEVANT,V2Organizations-only match
20240426114500-181,20240426114500,theweek.in,https://www.theweek.in/wire-updates/business/2024/04/26/del29-biz-stocks-close.html,Markets snap five-day rally Sensex tumbles over 600 pts,NOT_RELEVANT,V2Organizations-only match
20240426120000-1114,20240426120000,indiatimes.com,https://timesofindia.indiatimes.com/business/india-business/markets-snap-five-day-rally-sensex-tumbles-over-600-pts/articleshow/109625138.cms,Markets snap five-day rally; Sensex tumbles over 600 pts,NOT_RELEVANT,V2Organizations-only match
20240426120000-T1352,20240426120000,bhaskar.com,https://www.bhaskar.com/career/news/current-affairs-sc-rejected-the-demand-to-conduct-elections-through-ballot-paper-amitabh-chaudhary-will-remain-md-and-ceo-of-axis-bank-132932567.html,"Current Affairs SC rejected the demand to conduct elections through ballot paper, Amitabh Chaudhary will remain MD and CEO of Axis Bank | करेंट अफेयर्स 26 अप्रैल: SC ने बैलेट पेपर से चुनाव कराने की मांग खारिज की, Axis Bank में अमिताभ चौधरी ही रहेंगे MD और CEO",DIRECTLY_RELEVANT,Leadership coverage
20240426121500-871,20240426121500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-falls-0-61/articleshow/109626635.cms,Indices: Stock market update: Nifty Bank index falls 0.61%,NOT_RELEVANT,V2Organizations-only match
20240426123000-1371,20240426123000,theweek.in,https://www.theweek.in/news/biz-tech/2024/04/25/markets-snap-five-day-rally-sensex-tumbles-over-600-points.html,Markets snap five-day rally; Sensex tumbles over 600 points,NOT_RELEVANT,V2Organizations-only match
20240426134500-282,20240426134500,vccircle.com,https://www.vccircle.com/sensexnifty-post-weekly-gains-on-easing-middle-east-worries-stable-earnings,"Sensex, Nifty post weekly gains on easing Middle East worries, stable earnings",NOT_RELEVANT,V2Organizations-only match
20240426140000-T102,20240426140000,jagranjosh.com,https://www.jagranjosh.com/current-affairs/current-affairs-daily-hindi-quiz-26-april-2024-1714133138-2,Current Affairs Quiz In Hindi: 26 अप्रैल 2024- वर्ल्ड एनर्जी कांग्रेस 2024,NOT_RELEVANT,V2Organizations-only match
20240426140000-T105,20240426140000,jagranjosh.com,https://www.jagranjosh.com/current-affairs/current-affairs-hindi-one-liners-26-april-2024-1714134308-2,Current Affairs Hindi One Liners: 26 अप्रैल 2024- लता दीनानाथ मंगेशकर अवार्ड,NOT_RELEVANT,V2Organizations-only match
20240426140000-227,20240426140000,jagranjosh.com,https://www.jagranjosh.com/current-affairs/current-affairs-one-liners-26-april-2024-1714136265-1,Current Affairs One Liners: 26 April 2024- World Energy Congress 2024,NOT_RELEVANT,V2Organizations-only match
20240426141500-1103,20240426141500,telegraphindia.com,https://www.telegraphindia.com/business/markets-snap-five-day-rally-sensex-tumbles-over-600-points/cid/2015979,Stock market | Markets snap five-day rally; Sensex tumbles over 600 points,NOT_RELEVANT,V2Organizations-only match
20240426141500-1940,20240426141500,telegraphindia.com,https://www.telegraphindia.com/feeds/business/markets-snap-five-day-rally-sensex-tumbles-over-600-points/cid/2015979,Stock market | Markets snap five-day rally; Sensex tumbles over 600 points,NOT_RELEVANT,V2Organizations-only match
20240426141500-556,20240426141500,gizbot.com,https://www.gizbot.com/mobile/news/flipkart-upcoming-sale-2024-get-samsung-galaxy-s23-fe-for-less-than-rs-40-000-095183.html,"Flipkart Upcoming Sale 2024: Get Samsung Galaxy S23 FE for Less Than Rs 40,000",NOT_RELEVANT,V2Organizations-only match
20240426141500-T821,20240426141500,prabhatkhabar.com,https://www.prabhatkhabar.com/state/cuj-campus-placement-16-mba-students-maximum-package-rs-10-lakhs-50-thousand-grj,"सीयूजे के एमबीए के 16 विद्यार्थियों का हुआ प्लेसमेंट, अधिकतम 10.50 लाख का पैकेज",NOT_RELEVANT,V2Organizations-only match
20240426150000-T1909,20240426150000,indiatimes.com,https://marathi.indiatimes.com/business/share-bazaar/axis-bank-overtakes-kotak-mahindra-bank-to-become-3rd-most-valued-private-bank/articleshow/109621633.cms,"Kotak Mahindra Bank Share Crash; आरबीआयची कारवाई पडली महागात; शेअर आपटला, ४०,००० कोटी स्वाहा; कोटक बँकेच्या तोट्याचा ॲक्सिसला असा फायदा । Axis Bank Overtakes Kotak Mahindra Bank as 3rd Most Valued Private Sector Bank After Stock Tanks",DIRECTLY_RELEVANT,Stock/analyst coverage
20240426153000-1891,20240426153000,rediff.com,https://www.rediff.com/business/report/markets-snap-five-day-rally-sensex-tumbles-over-600-pts/20240426.htm,Markets snap five-day rally; Sensex tumbles over 600 pts,NOT_RELEVANT,V2Organizations-only match
20240426153000-T274,20240426153000,webdunia.com,https://hindi.webdunia.com/share-market-news/latest-prices-of-mumbai-stock-market-on-26th-april-2024-124042600070_1.html,"Share bazaar News: 5 सत्रों से जारी तेजी पर लगी लगाम, Sensex 609 अंक फिसला",NOT_RELEVANT,V2Organizations-only match
20240426164500-1517,20240426164500,thestatesman.com,https://www.thestatesman.com/business/stock-market-ends-five-day-winning-streak-1503294424.html,Stock market ends five-day winning streak,NOT_RELEVANT,V2Organizations-only match
20240426204500-59,20240426204500,financialexpress.com,https://www.financialexpress.com/business/banking-finance-axis-bank-aims-to-grow-loans-400-bps-higher-than-system-3469866/,Axis Bank aims to grow loans 400 bps higher than system,DIRECTLY_RELEVANT,Products/operations
20240426210000-709,20240426210000,businessinsider.in,https://www.businessinsider.in/stock-market/global-stocks-rally-even-as-sensex-nifty-fall-sharply-on-friday/articleshow/109625264.cms,"Global stocks rally even as Sensex, Nifty fall sharply on Friday",NOT_RELEVANT,V2Organizations-only match
20240427024500-811,20240427024500,udaipurkiran.com,https://udaipurkiran.com/realme-c65-5g-with-mediatek-dimensity-6300-soc-air-gestures-launched-in-india-price-specifications/,"Realme C65 5G with MediaTek Dimensity 6300 SoC, Air Gestures launched in India: Price, Specifications",NOT_RELEVANT,V2Organizations-only match
20240427033000-788,20240427033000,financialexpress.com,https://www.financialexpress.com/shorts/market/blinkit-more-valuable-than-zomatos-food-delivery-business-says-goldman-sachs-3469803/,"Blinkit more valuable than Zomato's food delivery business, says Goldman Sachs",NOT_RELEVANT,V2Organizations-only match
20240427033000-760,20240427033000,financialexpress.com,https://www.financialexpress.com/shorts/business/banking-finance/sbi-cards-logs-profit-of-rs-662-crore-in-q4-3469861/,SBI Cards logs profit of Rs 662 crore in Q4,NOT_RELEVANT,V2Organizations-only match
20240427034500-475,20240427034500,dailypioneer.com,https://www.dailypioneer.com/2024/business/markets-snap-five-days-rally--sensex-tumbles-over-600-points.html,Markets snap five days rally; Sensex tumbles over 600 points,NOT_RELEVANT,V2Organizations-only match
20240427040000-T299,20240427040000,livehindustan.com,https://www.livehindustan.com/career/story-mba-campus-placement-cuj-central-university-mba-students-got-salary-package-of-10-lakh-in-placement-got-job-offers-9861432.html,"mba campus placement : cuj Central University MBA students got salary package of 10 lakh in placement got job offers - केंद्रीय विश्वविद्यालय के MBA छात्रों को प्लेसमेंट में 10.50 लाख का सैलरी पैकेज, नाम कंपनियों से मिले जॉब ऑफर, Education News",NOT_RELEVANT,V2Organizations-only match
20240427040000-T300,20240427040000,livehindustan.com,https://www.livehindustan.com/gadgets/samsung-website-offering-rupees-9000-off-on-galaxy-s23-smartphone-know-offer-details-201714186925285.html,"samsung website offering rupees 9000 off on galaxy s23 smartphone know offer details Samsung की वेबसाइट पर फिर तगड़ा ऑफर, अब 9 हजार रुपये सस्ता हुआ यह फोन, सस्ते में मिलेगी वॉच",NOT_RELEVANT,V2Organizations-only match
20240427051500-106,20240427051500,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/moneycontrol-pro-weekender-having-your-cake-and-eating-it-too-12709220.html,Moneycontrol Pro Weekender | Having your cake and eating it too,NOT_RELEVANT,V2Organizations-only match
20240427061500-76,20240427061500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/block-deals-worth-over-rs-12045-crore-this-week-kotak-bank-vodafone-idea-among-stocks-with-major-action/articleshow/109640629.cms,"Block deals worth over Rs 12,045 crore this week. Kotak Bank, Vodafone Idea among stocks with major action",NOT_RELEVANT,V2Organizations-only match
20240427061500-619,20240427061500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/sail-irfc-among-46-stocks-with-double-digit-returns-this-week-sparc-82-others-deliver-negative-returns/articleshow/109639998.cms,"SAIL, IRFC among 46 stocks with double digit returns this week. SPARC, 82 others deliver negative returns",NOT_RELEVANT,V2Organizations-only match
20240427071500-573,20240427071500,financialexpress.com,https://www.financialexpress.com/shorts/money/insurance/your-money-life-insurance-money-can-help-the-heirs-pay-off-business-liabilities-3469764/,Your money: Life insurance money can help the heirs pay off business liabilities,NOT_RELEVANT,V2Organizations-only match
20240427071500-598,20240427071500,financialexpress.com,https://www.financialexpress.com/shorts/business/industry/tata-consumer-enters-vending-biz-hits-1000-machine-mark-3469808/,"Tata Consumer enters vending biz, hits 1,000-machine mark",NOT_RELEVANT,V2Organizations-only match
20240427073000-T327,20240427073000,divyabhaskar.co.in,https://www.divyabhaskar.co.in/business/news/investment-point-midcap-smallcap-index-tops-all-time-high-132934460.html,Investment Point-Midcap Smallcap Index tops all-time high | ઇન્વેસ્ટમેન્ટ પોઈન્ટ-મીડકેપ સ્મોલકેપ ઈન્ડેક્સ સર્વોચ્ચ ટોચે: પાંચ ટ્રેડિંગ સેશનમાં સુધારા બાદ આજે ભારતીય શેરબજારમાં ઘટાડો,NOT_RELEVANT,V2Organizations-only match
20240427103000-309,20240427103000,moneycontrol.com,https://www.moneycontrol.com/news/business/earnings/yes-bank-registered-5-million-upi-transactions-monthly-after-paytm-partnership-says-ceo-12709574.html,"Yes Bank registered 5 million UPI transactions monthly after Paytm partnership, says CEO",NOT_RELEVANT,V2Organizations-only match
20240427103000-76,20240427103000,dnaindia.com,https://www.dnaindia.com/technology/report-samsung-galaxy-s23-samsung-phone-gets-cheaper-by-rs-9000-check-latest-offers-bank-discounts-emi-deals-3087122,"Samsung Galaxy S23: Samsung phone gets cheaper by Rs 9000, check latest offers, bank discounts",NOT_RELEVANT,V2Organizations-only match
20240427113000-723,20240427113000,menafn.com,https://menafn.com/1108145953/Touched-5-Mn-UPI-Transactions-Monthly-After-Paytm-Partnership-Yes-Bank-CEO,Touched 5 Mn UPI Transactions Monthly After Paytm Partnership: Yes Bank CEO,NOT_RELEVANT,V2Organizations-only match
20240427113000-598,20240427113000,indiatimes.com,https://economictimes.indiatimes.com/markets/web-stories/concurrent-gainers-upl-dlf-axis-bank-among-6-stocks-that-gained-for-5-days-in-a-row/slideshow/109646392.cms,"Concurrent Gainers: UPL, DLF, Axis Bank among 6 stocks that gained for 5 days in a row",DIRECTLY_RELEVANT,Stock/analyst coverage
20240427114500-251,20240427114500,prokerala.com,https://www.prokerala.com/news/articles/a1526433.html,Touched 5 mn UPI transactions monthly after Paytm partnership: Yes Bank CEO,NOT_RELEVANT,V2Organizations-only match
20240427121500-716,20240427121500,marketscreener.com,https://www.marketscreener.com/quote/stock/ICICI-BANK-LIMITED-23672738/news/India-s-ICICI-Bank-beats-Q4-profit-estimates-on-strong-loan-growth-46556748/,India's ICICI Bank beats Q4 profit estimates on strong loan growth,NOT_RELEVANT,V2Organizations-only match
20240427123000-341,20240427123000,freepressjournal.in,https://www.freepressjournal.in/business/d-street-concludes-week-on-a-good-note-with-positive-close,D-Street Concludes Week on a Good Note with Positive Close,NOT_RELEVANT,V2Organizations-only match
20240427123000-421,20240427123000,freepressjournal.in,https://www.freepressjournal.in/business/touched-5-million-upi-transactions-monthly-after-paytm-partnership-yes-bank-ceo,Touched 5 Million UPI Transactions Monthly After Paytm Partnership: Yes Bank CEO,NOT_RELEVANT,V2Organizations-only match
20240427130000-682,20240427130000,businesstoday.in,https://www.businesstoday.in/industry/banks/story/yes-bank-recorded-5-mn-upi-transactions-per-month-after-paytm-tie-up-ceo-prashant-kumar-427215-2024-04-27,Yes Bank recorded 5 mn UPI transactions per month after Paytm tie-up: CEO Prashant Kumar,NOT_RELEVANT,V2Organizations-only match
20240427131500-7,20240427131500,marketscreener.com,https://www.marketscreener.com/quote/stock/ICICI-BANK-LIMITED-23672738/news/ICICI-Bank-beats-Q4-profit-estimates-on-strong-loan-growth-but-margin-shrinks-46556748/,"ICICI Bank beats Q4 profit estimates on strong loan growth, but margin shrinks",NOT_RELEVANT,V2Organizations-only match
20240427134500-T149,20240427134500,moneycontrol.com,https://hindi.moneycontrol.com/news/business/yes-bank-registered-5-million-upi-transactions-monthly-after-paytm-partnership-1897519.html,Paytm के साथ पार्टनरशिप के बाद Yes Bank का एक महीने में 50 लाख UPI ट्रांजैक्शन,NOT_RELEVANT,V2Organizations-only match
20240427140000-12,20240427140000,easternmirrornagaland.com,https://easternmirrornagaland.com/touched-5-mn-upi-transactions-monthly-after-paytm-partnership-yes-bank-ceo/,Touched 5 Mn UPI Transactions Monthly After Paytm Partnership: Yes Bank CEO,NOT_RELEVANT,V2Organizations-only match
20240427143000-650,20240427143000,gizbot.com,https://www.gizbot.com/deal-of-the-day/flipkart-big-saving-days-sale-may-2024-best-deals-on-premium-smartphones-095203.html,Flipkart Big Saving Days Sale May 2024: Best Deals on Premium Smartphones,NOT_RELEVANT,V2Organizations-only match
20240427184500-999,20240427184500,rediff.com,https://www.rediff.com/business/interview/kamlesh-rao-aim-is-to-double-individual-first-year-premiums-in-3-yrs/20240427.htm,Kamlesh Rao: 'Aim is to double individual first-year premiums in 3 yrs',NOT_RELEVANT,V2Organizations-only match
