gkg_record_id,date,source,url,headline,pipeline_stage,matcher_decision,trading_date,human_label,v1_label,adjudication_reason,policy_clause,adjudication_version
20240130061500-462,20240130061500,moneycontrol.com,https://www.moneycontrol.com/news/technology/ondc-pilots-finserv-foray-with-personal-loans-attracts-big-players-for-credit-insurance-mf-offerings-12150461.html,"ONDC pilots finserv foray with personal loans; attracts big players for credit, insurance, MF offerings",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240130061500-811,20240130061500,news18.com,https://www.news18.com/business/stock-market-updates-sensex-nifty-trade-higher-pre-opening-8759309.html,"Stock Market Updates: Markets Fall In Early Trade, Here's What We Know So Far",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240130084500-934,20240130084500,indiatimes.com,https://economictimes.indiatimes.com/wealth/borrow/home-loans-above-rs-75-lakh-account-for-30-of-new-loans-check-latest-home-loan-interest-rates/articleshow/107255004.cms,Home loans above Rs 75 lakh account for 30% of new loans; check latest home loan interest rates,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240130100000-1031,20240130100000,moneylife.in,https://www.moneylife.in/article/tirupur-water-project-a-cautionary-tale-of-mismanagement-and-litigation/73248.html,Tirupur Water Project: A Cautionary Tale of Mismanagement and Litigation,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240130171500-1710,20240130171500,indiatimes.com,https://retail.economictimes.indiatimes.com/news/consumer-durables-and-information-technology/consumer-electronics/voltas-appoints-jayesh-tulsidas-merchant-as-a-non-exec-independent-director/107267770,"Voltas appoints Jayesh Tulsidas Merchant as a non-exec independent director, ET Retail",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240131050000-261,20240131050000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/sensex-slides-250-points-ahead-of-us-fed-outcome-nifty-below-21500/articleshow/107278522.cms,"sensex today: Sensex rises 200 points ahead of US Fed outcome; Nifty below 21,600",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240131051500-318,20240131051500,freepressjournal.in,https://www.freepressjournal.in/business/stock-market-opening-january-31-indices-open-in-red-sensex-at-7093834-nifty-below-21500,"Stock Market Opening January 31: Indices Open In Red; Sensex At 70,938.34 & Nifty Below 21,500",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240131051500-T1129,20240131051500,sharemanthan.in,https://www.sharemanthan.in/technical-tips/intraday-tips/73928-reliance-secrities-market-lens-intraday-calls-20240131,"डिविस लैबोरेटरीज और कोटक महिंद्रा बैंक खरीदें, एचसीएल टेक्‍नोलॉजीज बेचें : रिलायंस सिक्योरिटीज",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240131054500-113,20240131054500,indiankanoon.org,https://indiankanoon.org/doc/99075325/,"Dharmendra Shankarlal Panchal vs State Of Gujarat on 30 January, 2024",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240131054500-974,20240131054500,theweek.in,https://www.theweek.in/news/biz-tech/2024/01/31/equity-markets-bounce-back-after-weak-beginning-ahead-of-interim-budget-2024.html,Equity markets bounce back after weak beginning ahead of Interim Budget 2024,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240131061500-1230,20240131061500,latestly.com,https://www.latestly.com/agency-news/india-news-markets-bounce-back-after-weak-beginning-5728402.html,India News | Markets Bounce Back After Weak Beginning,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240131063000-79,20240131063000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/articleshow/107281183.cms,active stocks: Share market update: Most active stocks of the day in terms of total traded value,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240131064500-761,20240131064500,thehindu.com,https://www.thehindu.com/business/markets/markets-bounce-back-after-weak-beginning/article67795546.ece,Markets bounce back after weak beginning,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240131084500-431,20240131084500,dailypioneer.com,https://www.dailypioneer.com/2024/business/markets-bounce-back-after-weak-beginning.html,Markets bounce back after weak beginning,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240131090000-1113,20240131090000,telegraphindia.com,https://www.telegraphindia.com/feeds/business/sensex-declines-243-points-to-70896-in-early-trade-nifty-skids-73-points-to-21448/cid/1997345,"Stock market | Sensex declines 243 points to 70,896 in early trade; Nifty skids 73 points to 21,448",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240131100000-388,20240131100000,telegraphindia.com,https://www.telegraphindia.com/business/sensex-declines-243-points-to-70896-in-early-trade-nifty-skids-73-points-to-21448/cid/1997345,"Stock market | Sensex declines 243 points to 70,896 in early trade; Nifty skids 73 points to 21,448",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240131103000-285,20240131103000,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/nifty-sensex-up-by-036-markets-show-resilience-with-gains/article67795466.ece,"Nifty, Sensex up by 0.36%, markets show resilience with gains",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240131114500-863,20240131114500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/articleshow/107293544.cms,active stocks: Share market update: Most active stocks of the day in terms of traded value,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240131114500-1280,20240131114500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-highs-on-nse-in-todays-trade/articleshow/107292384.cms,52 week high stocks: Stock market update: Stocks that hit 52-week highs on NSE in today's trade,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240131114500-1252,20240131114500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse-in-todays-trade/articleshow/107293107.cms,52 week high stocks: Stock market update: Stocks that hit 52-week lows on NSE in today's trade,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240131121500-435,20240131121500,moneycontrol.com,https://www.moneycontrol.com/news/business/budget/mc-budget-panel-banks-to-continue-to-face-pressure-on-nims-experts-say-12162271.html,"MC Budget Panel | Banks to continue to face pressure on NIMs, experts say",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240131123000-664,20240131123000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-in-todays-market-in-terms-of-volume/articleshow/107295130.cms,share market: Share market update: Most active stocks in today's market in terms of volume,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240131161500-1539,20240131161500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-d-street-action-on-thursday/articleshow/107300273.cms,Ahead of Market: 10 things that will decide D-Street action on Thursday,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240131174500-2204,20240131174500,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/here-are-top-10-themes-that-will-dominate-2024-interim-budget-12133021.html,Here are top 10 themes that will dominate 2024 Interim Budget,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240131191500-T1860,20240131191500,bhaskar.com,https://www.bhaskar.com/tech-auto/news/deadline-for-updating-kyc-of-fastag-from-bank-extended-132523493.html,"Deadline for updating KYC of Fastag from bank extended | फास्टैग में KYC अपडेट कराने की डेडलाइन एक महीने बढ़ी: NHAI ने किया फैसला, 6 स्टेप फॉलो कर ऑनलाइन अपडेट करें",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240101150000-T1506,20240101150000,moneycontrol.com,https://hindi.moneycontrol.com/news/business/veteran-banker-vaswani-takes-charge-as-kotak-mahindra-bank-md-ceo-months-after-founder-uday-kotak-stepped-down-1691931.html,"Kotak Mahindra Bank को मिला नया एमडी और सीईओ, Uday Kotak के इस्तीफे के 4 महीने बाद",ACCEPTED,True,2024-01-02,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240101200000-168,20240101200000,indiatimes.com,https://economictimes.indiatimes.com/industry/banking/finance/banking/ashok-vaswani-assumes-charge-as-kotak-banks-md-and-ceo/articleshow/106459292.cms,Ashok Vaswani assumes charge as Kotak Bank's MD and CEO,ACCEPTED,True,2024-01-02,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240102010000-69,20240102010000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/ashok-vaswani-assumes-charge-as-kotak-banks-md-and-ceo/articleshow/106462046.cms,Ashok Vaswani assumes charge as Kotak Bank's MD and CEO,ACCEPTED,True,2024-01-02,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240102163000-1734,20240102163000,thehindubusinessline.com,https://www.thehindubusinessline.com/money-and-banking/kotak-mahindra-bank-expanding-infra-financing-play-says-honcho-paritosh-kashyap/article67698411.ece,"Kotak Mahindra Bank expanding infra-financing play, says Honcho Paritosh Kashyap",ACCEPTED,True,2024-01-03,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240102193000-1458,20240102193000,indiatimes.com,https://economictimes.indiatimes.com/industry/banking/finance/banking/rbl-sells-800-crore-stressed-credit-card-loans-to-kotak-bank/articleshow/106494551.cms,RBL sells ₹800-crore stressed credit card loans to Kotak Bank,ACCEPTED,True,2024-01-03,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240103051500-669,20240103051500,businesstoday.in,https://www.businesstoday.in/markets/company-stock/story/rbl-bank-shares-in-news-on-report-lender-sells-rs-800-cr-credit-card-loans-to-kotak-mahindra-bank-411641-2024-01-03,RBL Bank shares in news on report lender sells Rs 800 cr credit card loans to Kotak Mahindra Bank,ACCEPTED,True,2024-01-03,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240103083000-361,20240103083000,indiatimes.com,https://economictimes.indiatimes.com/industry/banking/finance/banking/anupam-kaura-joins-kotak-mahindra-bank-as-chro/articleshow/106509243.cms,Kotak Mahindra Bank: Anupam Kaura joins Kotak Mahindra Bank as CHRO,ACCEPTED,True,2024-01-03,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240103094500-447,20240103094500,businesstoday.in,https://www.businesstoday.in/markets/stock-picks/story/paytm-sbi-axis-icici-kotak-bank-hdfc-bank-shares-bernstein-sees-up-to-47-upside-heres-why-411692-2024-01-03,"Paytm, SBI, Axis, ICICI, Kotak Bank, HDFC Bank shares: Bernstein sees up to 47% upside. Here's why",ACCEPTED,True,2024-01-03,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240103103000-1411,20240103103000,businessworld.in,https://www.businessworld.in/article/Kotak-Mahindra-Bank-Appoints-Anupam-Kaura-As-Head-Of-HR/03-01-2024-504471/,Kotak Mahindra Bank Appoints Anupam Kaura As Head Of HR,ACCEPTED,True,2024-01-04,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240103124500-867,20240103124500,indiatimes.com,https://economictimes.indiatimes.com/industry/banking/finance/banking/kotak-mahindra-bank-hires-anupam-kaura-as-new-hr-chief-for-organisational-transformation/articleshow/106519156.cms,Kotak Mahindra Bank: Kotak Mahindra Bank hires Anupam Kaura as new HR chief for organisational transformation,ACCEPTED,True,2024-01-04,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240103150000-1038,20240103150000,india.com,https://www.india.com/business/after-sbi-and-kotak-mahindra-pnb-raises-interest-rates-on-fixed-deposits-details-inside-6630723/,"After SBI And Kotak Mahindra, PNB Raises Interest Rates On Fixed Deposits, Details Inside",ACCEPTED,True,2024-01-04,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240104061500-45,20240104061500,adgully.com,https://www.adgully.com/anupam-kaura-joins-kotak-mahindra-bank-as-chief-human-resources-officer-140582.html,Anupam Kaura joins Kotak Mahindra Bank as Chief Human Resources Officer,ACCEPTED,True,2024-01-04,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240104064500-402,20240104064500,businesstoday.in,https://www.businesstoday.in/markets/company-stock/story/kotak-mahindra-bank-strengthens-leadership-with-veterans-from-amazon-hul-citi-barclays-crisil-and-bajaj-finance-411831-2024-01-04,"Kotak Mahindra Bank strengthens leadership with veterans from Amazon, HUL, Citi, Barclays, CRISIL, and Bajaj Finance",ACCEPTED,True,2024-01-04,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240106153000-T101,20240106153000,jagran.com,https://www.jagran.com/bihar/patna-city-kotak-mahindra-bank-fraud-ed-raids-premises-of-mohan-alankar-jewelers-in-bihar-23622691.html,"Bihar News: मोहन अलंकार ज्वेलर्स के ठिकानों पर ED का छापा, नकदी समेत 1.38 करोड़ के गहने बरामद, जानें क्या है पूरा मामला - kotak mahindra bank fraud ed raids premises of mohan alankar jewelers in bihar",ACCEPTED,True,2024-01-08,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240108104500-T15,20240108104500,bhaskar.com,https://www.bhaskar.com/career/news/kotak-mahindra-bank-has-announced-vacancy-in-sales-department-graduates-should-apply-salary-is-rs-5-lakh-per-annum-132411674.html,"Kotak Mahindra Bank has announced vacancy in sales department, graduates should apply, salary is Rs 5 lakh per annum. | प्राइवेट नौकरी: Kotak Mahindra Bank ने सेल्स डिपार्टमेंट में वैकेंसी निकाली, ग्रेजुएट करें अप्लाय, सैलरी 5 लाख सलाना",ACCEPTED,True,2024-01-09,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240108124500-200,20240108124500,businesstoday.in,https://www.businesstoday.in/visualstories/stock/upl-sbi-life-top-losers-on-nifty50-as-market-slumps-kotak-bank-hdfc-most-active-on-jan-8-87140-08-01-2024,"UPL, SBI Life top losers on Nifty50 as market slumps; Kotak Bank, HDFC most active on Jan 8",ACCEPTED,True,2024-01-09,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240109010000-641,20240109010000,financialexpress.com,https://www.financialexpress.com/business/banking-finance-kotak-banks-commercial-banking-to-grow-more-than-industry-3359122/,Kotak Bank's commercial banking to grow more than industry - Banking & Finance News,ACCEPTED,True,2024-01-09,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240109051500-524,20240109051500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/technical-stock-pick-contra-buy-what-does-the-3-dip-pattern-tell-about-kotak-mahindra-bank-price-movement/articleshow/106654478.cms,Technical Stock Pick: Contra Buy! What does the 3-dip pattern tell about Kotak Mahindra Bank price movement?,ACCEPTED,True,2024-01-09,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240109073000-16,20240109073000,indiaeducationdiary.in,https://indiaeducationdiary.in/kotak-mahindra-bank-associates-with-it-for-change-to-enhance-digital-pedagogical-skills-of-school-teachers-in-karnataka/,Kotak Mahindra Bank Associates with IT for Change to Enhance Digital Pedagogical Skills of School Teachers in Karnataka,ACCEPTED,True,2024-01-09,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240111133000-235,20240111133000,indiatimes.com,https://economictimes.indiatimes.com/industry/banking/finance/insure/kotak-mahindra-life-launches-unit-linked-term-insurance-plan/articleshow/106734287.cms,Kotak Mahindra Life launches unit-linked term insurance plan,ACCEPTED,True,2024-01-12,NOT_RELEVANT,DIRECTLY_RELEVANT,Standalone subsidiary product launch (Kotak Mahindra Life unit-linked term plan),Subsidiary Policy Clause 5,V2_20260831
20240111154500-1227,20240111154500,latestly.com,https://www.latestly.com/agency-news/latest-news-kotak-mahindra-life-launches-unit-linked-term-insurance-plan-5686613.html,Latest News | Kotak Mahindra Life Launches Unit-linked Term Insurance Plan,ACCEPTED,True,2024-01-12,NOT_RELEVANT,DIRECTLY_RELEVANT,Standalone subsidiary product launch (Kotak Mahindra Life unit-linked term plan),Subsidiary Policy Clause 5,V2_20260831
20240112180000-111,20240112180000,thehindubusinessline.com,https://www.thehindubusinessline.com/money-and-banking/kotak-life-insurance-sees-2024-as-year-of-expansion-says-top-official-alagh/article67735480.ece,"Kotak Mahindra Life Insurance sees 2024 as year of expansion, says top official Alagh",ACCEPTED,True,2024-01-15,NOT_RELEVANT,DIRECTLY_RELEVANT,Standalone subsidiary operational outlook (Kotak Mahindra Life 2024 expansion),Subsidiary Policy Clause 5,V2_20260831
20240114051500-429,20240114051500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/q3-results-this-week-ril-hdfc-bank-icici-bank-hul-ultratech-cement-kotak-bank-and-others/articleshow/106828589.cms,"q3 earnings: Q3 results this week: RIL, HDFC Bank, ICICI Bank, HUL, UltraTech Cement, Kotak Bank and others",ACCEPTED,True,2024-01-15,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240115031500-366,20240115031500,indiatimes.com,https://economictimes.indiatimes.com/markets/web-stories/positive-breakout-kotak-mahindra-bank-and-2-other-stocks-cross-above-their-200-dma/slideshow/106848628.cms,Positive Breakout: Kotak Mahindra Bank and 2 other stocks cross above their 200 DMA,ACCEPTED,True,2024-01-15,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240116073000-201,20240116073000,indiatimes.com,https://economictimes.indiatimes.com/industry/services/property-/-cstruction/omaxe-raises-rs-450-crore-from-kotak-mahindra-gives-exit-to-varde-partners/articleshow/106890093.cms,"Omaxe raises Rs 450 crore from Kotak Mahindra, gives exit to Varde partners",ACCEPTED,True,2024-01-16,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240116170000-1752,20240116170000,indiatimes.com,https://realty.economictimes.indiatimes.com/news/industry/omaxe-raises-rs-450-crore-from-kotak-mahindra-bank/106902656,"Omaxe Group: Omaxe raises Rs 450 crore from Kotak Mahindra Bank, ET RealEstate",ACCEPTED,True,2024-01-17,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240118053000-771,20240118053000,businesstoday.in,https://www.businesstoday.in/markets/stock-picks/story/reliance-ultratech-kotak-mahindra-bank-trading-strategies-for-these-buzzing-blue-chip-stocks-413848-2024-01-18,"Reliance, UltraTech, Kotak Mahindra Bank: Trading strategies for these buzzing blue-chip stocks",ACCEPTED,True,2024-01-18,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240118123000-1121,20240118123000,indiainfoline.com,https://www.indiainfoline.com/article/earnings-preview/q-fy-preview-kotak-mahindra-bank-nii-seen-at-rs-million-pat-at-rs-million-1705565404955_1.html,"Q3FY24 Preview: Kotak Mahindra Bank: NII seen at Rs. 64,226 million, PAT at Rs. 32,559 million",ACCEPTED,True,2024-01-19,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240118141500-1995,20240118141500,moneycontrol.com,https://www.moneycontrol.com/news/business/earnings/kotak-mahindra-bank-q3-preview-net-profit-to-rise-16-margin-contraction-to-continue-12077391.html,"Kotak Mahindra Bank Q3 preview: Net profit to rise 16%, margin contraction to continue",ACCEPTED,True,2024-01-19,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240119070000-463,20240119070000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/kotak-bank-q3-result-preview-pat-may-grow-15-yoy-on-strong-interest-income-lower-credit-costs/articleshow/106978996.cms,"Kotak Bank Q3 result preview: PAT may grow 15% YoY on strong interest income, lower credit costs",ACCEPTED,True,2024-01-19,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240120014500-808,20240120014500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-news-ril-icici-bank-kotak-bank-zee-paytm-fortis-healthcare/articleshow/106995836.cms,"Stocks in news: Stocks in news: RIL, ICICI Bank, Kotak Bank, ZEE, Paytm, Fortis Healthcare",ACCEPTED,True,2024-01-23,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240120021500-477,20240120021500,financialexpress.com,https://www.financialexpress.com/market/stocks-to-watch-ril-hul-zeel-icici-bank-tata-steel-one-97-communication-hfcl-kpi-green-energy-kotak-mahindra-bank-3369886/,"Stocks To watch: RIL, HUL, ZEEL, ICICI Bank, Tata Steel, One 97 Communication, HFCL, KPI Green Energy, Kotak Mahindra Bank",ACCEPTED,True,2024-01-23,NOT_RELEVANT,DIRECTLY_RELEVANT,Generic multi-stock watchlist listicle with incidental Kotak mention,Roundup Policy Clause 6,V2_20260831
20240120040000-171,20240120040000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/q3-results-today-icici-bank-kotak-bank-idbi-among-40-companies-to-announce-earnings/articleshow/107003401.cms,"Q3 results today: ICICI Bank, Kotak Bank, IDBI among 40 companies to announce earnings",ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240120054500-465,20240120054500,businesstoday.in,https://www.businesstoday.in/markets/company-stock/story/kotak-mahindra-bank-q3-earnings-preview-net-profit-nim-414242-2024-01-20,Kotak Mahindra Bank Q3 earnings preview: Net profit likely to rise in double digits asset quality may improve,ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240120073000-207,20240120073000,moneycontrol.com,https://www.moneycontrol.com/news/business/stocks/kotak-mahindra-bank-icici-bank-gain-ahead-of-q3-earnings-hdfc-bank-recovers-partly-12091471.html,"Kotak Mahindra Bank, ICICI Bank gain ahead of Q3 earnings; HDFC Bank recovers partly",ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240120074500-116,20240120074500,moneycontrol.com,https://www.moneycontrol.com/news/business/earnings/kotak-mahindra-bank-q3-results-net-profit-up-7-6-asset-quality-healthy-12091861.html,"Kotak Mahindra Bank Q3 Results: Net profit up 7.6%, asset quality healthy",ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240120074500-438,20240120074500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/kotak-mahindra-bank-q3-results-pat-rises-8-yoy-to-rs-3005-crore-but-trails-estimates/articleshow/107007128.cms,"Kotak Mahindra Bank Q3 Results: PAT rises 8% YoY to Rs 3,005 crore, but trails estimates",ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240120080000-769,20240120080000,marketscreener.com,https://www.marketscreener.com/quote/stock/KOTAK-MAHINDRA-BANK-LIMIT-46728631/news/India-s-Kotak-Mahindra-Bank-misses-Q3-profit-view-on-higher-loan-provisions-45780259/,India's Kotak Mahindra Bank misses Q3 profit view on higher loan provisions,ACCEPTED,True,2024-01-23,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
